ID_REF	VALUE
256891_at	9.173844453
261914_at	3.883318825
253780_at	8.396308171
266792_at	7.188264268
267592_at	4.6653876
246544_at	2.668837191
260037_at	10.34194683
252278_at	8.56400679
264866_at	4.639875347
251576_at	3.682432032
252473_s_at	4.69059654
253958_at	9.610705905
264854_at	7.505717635
249984_at	9.217847912
266749_at	8.176159741
252470_at	6.931471699
256529_at	5.502267796
254559_at	10.16861838
250289_at	10.42001715
247708_at	9.174978184
261460_at	3.739700283
254586_at	5.473869054
252427_at	6.391863053
247610_at	4.78728574
264660_at	7.554744637
251494_at	9.567833296
260308_at	6.449184254
247629_at	3.592632185
258869_at	5.309418302
258074_at	5.774013005
262571_at	8.109465693
248014_at	7.670013336
259226_at	7.349749161
261225_at	9.068843206
249237_at	9.527570316
245985_at	10.09047531
259749_at	6.898848111
265626_at	8.730794972
261315_at	6.764532072
264624_at	11.20671558
263379_at	8.637391307
252864_at	6.174829325
251285_at	7.484135487
247240_at	7.494582852
250014_at	8.941579534
246194_at	7.304219021
257965_at	7.34887287
245272_at	4.406895386
267514_at	5.139616925
266717_at	5.415096244
267079_at	6.693570793
249471_at	7.418278328
254850_at	6.398729197
252474_at	9.662949428
254660_at	3.751818707
260397_at	9.389385686
264655_at	11.83294307
258442_at	2.790606951
251823_at	6.759410089
249258_at	5.957497992
251295_at	6.968089549
254422_at	9.234276704
265449_at	7.546930563
258519_at	8.777601322
259864_at	9.127929544
256861_at	7.790580359
259072_at	8.92623649
254686_at	8.793263527
264819_at	3.962663745
255511_at	5.969859794
248544_at	5.78573311
252155_at	7.099959917
253578_at	5.817945026
250566_at	3.034024659
266366_at	9.27273569
253972_at	8.020505934
258782_at	3.974201975
266097_at	10.01713437
256627_at	6.664154849
250999_at	5.586878283
251091_at	9.52306531
255043_at	6.004901132
248665_at	9.294297481
261700_at	6.839067437
263731_at	6.22871514
254229_at	2.903240371
260222_at	7.870169398
245066_at	7.376557501
248347_at	7.752550004
259728_at	3.498062194
258179_at	6.941592289
249589_at	8.723400205
247826_at	6.287133851
264161_at	6.625685435
260790_at	6.251492788
249078_at	9.106829306
260442_at	8.480172852
257646_at	5.338822364
249210_at	6.88934403
256866_at	6.93722243
255624_at	9.375525171
263859_at	6.828284865
248222_at	7.964909966
259074_at	6.169171045
246652_at	5.255027138
248636_at	6.132622232
265169_x_at	8.169644454
264347_at	3.713666471
256438_s_at	10.07083385
250682_x_at	7.05872982
266900_at	4.094943257
250683_x_at	6.530047088
254772_at	4.115147474
253667_at	9.676160696
251226_at	7.323859107
255140_x_at	6.325333651
266098_at	5.988109028
264565_at	4.504859191
247477_at	8.391479486
246229_at	5.427993051
259553_x_at	8.96507359
247094_at	6.625801451
257175_s_at	5.487450399
247600_at	6.335349016
266356_at	6.380648149
262427_s_at	8.309104035
251974_at	4.293690405
249205_at	7.086595614
252833_at	5.776245608
248790_at	7.842756824
263373_at	7.395907864
267094_at	4.70735751
250801_at	5.639333023
254767_s_at	8.671878655
258218_at	8.658861739
255751_at	6.543876792
263411_at	6.201999177
259854_at	6.274806504
251575_at	7.451365133
252537_at	7.201303202
247755_at	10.09244275
261985_at	5.655733127
245410_at	5.427494742
251010_at	6.708632825
251840_at	8.613285516
264260_at	10.10922149
250474_at	6.360214671
249596_s_at	4.586147831
253684_at	8.228233097
245688_at	10.47966881
253078_at	7.214125756
262883_at	5.459778308
254044_at	8.378380212
260466_at	5.956417302
255417_at	8.364125904
260803_at	7.948452902
261099_at	6.357635615
248178_at	7.559580629
263481_at	5.341238332
257080_at	6.344666956
250958_at	5.287232978
265188_at	7.657541353
265405_at	6.025613302
246913_at	6.028047788
248344_at	6.498194167
258745_at	7.882504184
248990_at	5.005258985
249755_at	6.464236071
254029_at	7.414931198
247059_at	7.408310515
246252_s_at	6.999894344
247648_at	5.611844719
256302_at	6.493104902
258521_at	10.64353877
261675_at	6.104750899
254915_s_at	8.495048912
260950_s_at	6.839219198
250469_at	7.863907509
255642_at	6.676769091
247337_at	8.786308669
257162_s_at	4.441111947
254213_at	5.772592719
246991_at	7.673399748
245956_s_at	10.4301457
261500_at	8.238116504
247634_at	6.172392938
256216_at	9.669121175
264386_at	8.968343108
253500_at	7.395034698
259947_at	5.384467432
246825_at	9.635799264
266184_s_at	6.885439011
264577_at	9.012322868
266737_at	5.929952397
253191_at	8.423390204
263137_at	10.57862361
263276_at	6.369635244
254079_at	7.312311725
250377_at	9.651914692
264375_at	5.436076994
250868_at	6.240217249
254076_at	9.104265897
246800_at	7.49217103
245574_at	5.87841948
253705_at	8.265841155
262655_s_at	3.733860892
247781_at	5.460434352
245878_at	5.779497897
248205_at	6.730023966
254284_at	5.601327898
255292_s_at	6.060652818
262504_at	9.861805982
258859_at	5.602287551
266687_at	8.091680937
247649_at	5.233291205
265463_at	5.114564484
248306_at	6.042280177
253073_at	9.729453281
265049_at	8.284042718
256864_at	7.340751935
260824_at	6.428987579
250546_at	8.129418279
261794_at	6.364614419
264338_at	7.868610095
263914_at	6.568801271
250982_at	4.849032147
250747_at	5.265959944
263047_at	7.991289266
253829_at	9.729486915
264902_at	5.823144142
AFFX-Athal-GAPDH_3_s_at	11.34469926
248708_at	6.126835349
265050_at	9.131003686
245697_at	5.864549551
248036_at	9.395019318
265250_at	6.092907565
247947_at	7.844796857
264960_at	8.294171711
259149_at	5.807513308
248526_at	7.607754267
252034_at	8.979013538
253763_at	4.320373659
246562_at	6.797311411
255823_at	3.768488892
248736_at	7.576635572
258474_at	7.597837131
253708_at	6.83108747
259596_at	7.154618945
249439_at	6.698413676
257146_at	7.244913552
264342_at	8.626057051
252859_at	7.459619316
247115_at	6.004394391
263073_at	9.72444515
248099_at	6.889720041
250848_at	5.827323155
256252_at	11.06150004
253340_s_at	8.203601466
253212_s_at	7.790733749
247984_s_at	5.277542038
253099_s_at	9.649576956
252606_at	7.783967345
253936_at	3.454180944
265864_at	4.318684356
267414_at	4.523693034
262518_at	10.63774005
261945_at	5.773870278
263892_at	5.796951896
254190_at	9.053350929
260363_at	4.265737955
262433_s_at	8.644089417
245387_at	8.6455237
266327_at	6.577587743
266308_at	2.998402986
252625_at	10.01682461
263090_at	2.864933187
252319_at	4.473377445
245886_at	8.949865924
262939_s_at	8.31627624
263797_at	7.846504261
247210_at	11.05170209
