Reporter Identifier	VALUE
487	0.828917132
488	0.463145206
489	0.226203070
490	0.126499664
491	0.218969434
494	0.261642220
495	0.000000000
497	0.161130363
500	0.389350387
501	0.198142895
502	0.063868507
503	0.190425949
504	0.000000000
505	0.012622810
507	0.094548949
508	0.004301743
509	0.253319165
511	0.177915268
512	0.000000000
513	4.364635378
514	0.256592492
515	0.000000000
516	0.000000000
518	0.240349135
519	0.089875547
520	0.019697360
524	0.472423930
525	0.113185670
526	0.204606660
527	0.250960760
528	0.036039992
529	0.081023685
530	0.223130510
531	0.160124130
532	0.207679622
533	0.337330665
534	0.028714393
539	0.000000000
540	0.000000000
542	0.270134884
544	0.089117340
545	0.184218001
546	0.000000000
547	0.467908355
548	0.399610826
549	0.068290790
550	0.282295478
551	0.178469530
553	0.733343963
554	0.286878389
555	0.573903980
556	0.418796982
557	0.284936802
559	1.531397374
560	0.371068559
561	2.572460108
562	0.586146818
563	0.492060796
565	0.329304013
566	0.603605319
567	0.283513838
568	0.143656926
569	2.169358340
571	0.644606295
573	0.896531380
575	0.253080667
577	0.850327375
578	0.428714810
579	0.187044683
581	0.417454735
583	0.341539968
584	0.121771789
585	0.120236295
586	0.107492111
587	0.472395496
589	0.583361998
590	0.230899571
591	0.312546775
592	0.341279863
593	0.860739945
595	0.566462826
596	0.228793457
597	0.424587917
598	0.715679578
599	0.636335705
601	1.748935817
602	0.757843008
605	0.358627658
607	0.193722892
608	0.213421746
609	0.758123068
610	4.166753463
611	0.384462409
613	2.108661571
614	0.545320628
615	2.403333520
616	0.392748480
617	1.049517030
619	1.259306616
620	0.000000000
621	56.008622420
622	0.619655658
623	0.000000000
625	0.579295858
626	0.541719401
627	0.694780509
628	0.683486633
629	0.386272145
631	1.366529145
632	0.379931702
633	0.000000000
635	0.217208908
637	0.237151235
638	0.674465428
639	0.200990442
640	0.085251600
641	0.342120189
643	0.239369415
644	0.150421665
645	0.159753605
646	0.266234633
647	0.373112078
649	0.998329396
651	0.245466715
652	0.524967437
653	0.287081557
655	0.431727642
656	0.608549518
657	0.256895969
658	0.217598812
659	0.194425003
661	0.811600238
662	2.884292106
664	0.916653177
665	0.399570003
668	1.330593307
671	0.301536218
674	0.319153350
676	0.119293934
677	0.143697440
679	0.335352494
680	0.356213675
681	0.126656410
683	0.633475038
684	0.005170888
686	0.683651326
687	0.111137184
688	0.299916361
689	0.407136694
690	0.000000000
691	0.455461744
693	0.016439767
694	0.073602651
695	0.237766757
696	0.053701444
698	0.575896177
699	0.201732583
701	0.325115243
702	0.000000000
704	0.402294646
705	0.255381032
706	0.099249032
707	0.258279153
708	0.059645559
709	0.182765533
710	0.117969387
716	1.006339872
717	0.150668925
718	0.136614224
719	0.266851739
720	0.000000000
723	0.197471206
725	0.312730361
726	0.000000000
728	0.354390608
729	0.930924840
730	0.162580874
732	0.003214828
733	2.212395909
734	1.483616587
735	0.179084591
736	0.088711883
737	0.254328387
738	0.000000000
739	0.249227785
740	0.718563821
741	0.113618759
742	0.236063498
743	0.297011287
744	0.000000000
746	0.717163836
747	0.331951614
748	0.194425511
749	0.462310151
750	0.000000000
751	0.219696587
752	0.603728547
753	0.148524769
755	0.421372442
757	0.439575350
758	0.288142411
759	0.294565312
760	0.147865986
761	0.000000000
763	0.200179911
764	0.223429187
765	0.143735967
766	0.142446982
767	0.481347584
770	0.646859501
771	0.424161944
772	0.107440424
773	0.201441042
774	0.000000000
775	0.229485834
777	0.091748993
778	0.153172632
779	0.248874540
781	0.429097764
782	0.333449894
783	0.068863681
784	0.061355369
785	0.396544994
786	0.000000000
787	0.771264398
789	0.240090525
790	0.104086699
791	0.226164622
793	0.163834533
794	0.267668138
795	0.208169097
797	0.114225682
799	0.304697428
800	0.612344977
802	0.000000000
803	0.360298879
804	0.000000000
805	0.238030354
806	0.224440823
807	0.103889093
808	0.403136408
809	0.010044057
810	0.089517560
811	45.265701950
812	0.000000000
813	0.026058888
814	0.000000000
815	0.063380490
816	0.000000000
818	0.616267970
819	0.082407001
820	0.202403837
821	0.559708087
823	0.461870693
824	0.485608739
825	0.108533692
826	0.237839998
827	0.122052557
829	0.483668866
830	0.000000000
832	0.112942817
833	0.001936421
835	0.197380534
836	0.408209424
837	0.147980412
838	0.947219448
841	1.942465389
842	0.455274142
843	0.291628899
844	0.441054787
845	0.318616743
847	0.319758149
848	1.552842211
849	0.600761462
850	0.590551676
851	0.140607990
853	0.811111293
854	0.605188947
856	0.289153796
857	0.478277251
859	0.253037928
860	0.411442424
862	0.192040676
863	0.352751760
866	0.383404675
867	0.442193919
868	0.362363619
869	0.433631074
872	1.163687274
873	0.060899925
874	28.720200530
875	0.000000000
877	0.195061357
878	0.588595165
879	0.243731018
880	0.412913909
881	0.540891517
883	0.000000000
884	23.509366920
885	0.250917948
886	19.029774830
887	0.172343440
889	0.041621764
890	0.170891875
891	0.179739827
892	5.159170715
893	12.181400930
896	1.695514250
897	0.000000000
899	0.232586569
901	0.391088307
902	1.020213308
903	0.884535012
905	0.199312510
909	1.613423272
910	24.267016460
911	0.067377105
913	0.896426550
914	0.398233707
915	0.178401876
916	0.439236111
917	0.502052329
919	0.464816621
920	0.007420900
921	0.237263092
922	8.907968184
923	0.020628680
925	0.186668504
926	0.565255240
927	0.288415767
928	0.157105444
931	0.502310222
932	0.282113894
933	0.190164666
934	0.305473954
937	0.394945215
938	0.453165928
939	1.794571380
940	2.099657137
941	0.238984099
943	0.120909721
945	0.298089647
946	0.268075523
949	0.687698216
950	0.248822359
951	0.339432289
955	0.196478632
956	0.038872369
957	2.731956493
959	1.142783916
961	0.720978245
962	0.130844145
963	0.005299717
964	2.640554771
965	0.183451575
968	0.751386766
969	0.086415360
970	3.668477587
971	0.000000000
973	0.363078815
974	0.379979562
975	0.141194021
976	0.105646950
977	0.244058740
981	0.000000000
982	0.329187809
983	0.516257866
985	2.260897257
986	0.324253963
987	0.242978596
989	0.263188669
992	0.212698079
993	0.162291738
995	1.063990761
996	0.000000000
997	0.044945980
998	0.164446860
999	0.143232954
1000	0.379123009
1004	0.364135148
1005	0.265927558
1006	0.073608311
1007	0.197781018
1009	1.057630272
1010	0.834704255
1011	0.064963269
1012	4.266410297
1016	0.051146954
1017	0.124977211
1018	0.036375759
1019	0.161814882
1023	0.202146303
1024	0.060769525
1025	0.185102986
1028	0.237038341
1029	0.000000000
1030	0.044123551
1031	0.548176082
1033	0.025538081
1034	0.000000000
1035	0.079992704
1036	0.335019141
1037	0.715414510
1040	0.540556663
1041	0.178212388
1042	0.110199949
1043	0.011016227
1045	0.341478593
1046	0.258773452
1047	0.179289408
1048	0.139232895
1049	0.147414086
1050	0.000000000
1051	0.633701439
1052	0.242060980
1053	0.062860544
1055	0.258818860
1058	0.750572951
1059	0.239394083
1060	0.043258598
1061	1.038723588
1064	0.189992802
1065	0.242676746
1066	0.025000209
1069	0.477578819
1070	0.155786829
1071	0.093147985
1072	0.069376170
1073	0.253413342
1075	0.438446491
1076	0.196459144
1077	0.116999309
1078	0.054204157
1079	0.259116860
1081	1.016364821
1082	0.048037385
1084	0.000000000
1085	0.183740961
1086	0.000000000
1087	0.150128055
1088	0.081578291
1089	0.048035914
1090	0.145294545
1091	0.332365300
1093	0.391780768
1094	0.511852979
1095	0.082988671
1096	0.097511628
1097	0.000000000
1100	0.167695849
1102	1.909859714
1103	0.188921443
1105	1.066162209
1106	0.226459862
1107	0.029964391
1108	0.209830866
1109	0.229165796
1110	0.000000000
1111	6.014049404
1112	0.201377597
1113	0.000000000
1114	0.069138522
1115	0.870879922
1117	1.444865525
1118	0.248647932
1120	0.059878899
1121	0.009981231
1123	0.435957904
1124	0.174807818
1125	0.203104472
1126	1.328834016
1127	0.403873314
1129	0.624865489
1130	0.055309169
1131	0.438361458
1132	3.251769467
1133	5.235285199
1135	3.109917152
1136	0.696453510
1137	0.243737546
1138	1.482450708
1139	1.174813819
1141	0.356709250
1142	1.342754157
1143	0.155955311
1144	3.597695151
1145	0.580950781
1147	0.148712826
1148	0.333164183
1149	0.213899706
1150	1.617905522
1151	0.563314592
1153	0.332041937
1154	0.604084569
1155	0.140625634
1156	0.636966933
1157	0.191462566
1159	23.513782620
1160	0.163417179
1161	0.027857492
1165	0.220367937
1166	0.242409007
1167	0.402642642
1168	0.188867125
1169	0.148918385
1171	0.254225912
1172	1.335973102
1173	0.121755735
1175	0.745727603
1177	0.153102099
1178	0.306674924
1179	0.236678574
1180	0.258154298
1181	0.444384125
1185	0.305555783
1186	0.000000000
1187	0.098990052
1189	0.356016791
1190	0.229225207
1191	0.682765120
1192	0.422661209
1195	0.371417085
1196	0.615263398
1197	0.239998515
1198	0.171067325
1199	0.380329911
1201	0.199359289
1203	0.089474802
1204	0.286774426
1207	2.441647553
1208	1.496701200
1209	2.360898692
1211	0.236151450
1213	0.155128641
1214	0.754032890
1215	0.078483329
1217	0.295419363
1219	0.259442494
1221	0.281372805
1222	0.228954988
1223	0.138817485
1226	0.665820512
1227	0.950745126
1228	0.124086498
1229	0.178149655
1231	0.694563361
1232	0.280600876
1233	0.183502569
1235	0.000000000
1237	0.198054213
1238	0.340351979
1240	0.184660726
1241	0.019898005
1243	0.444994077
1244	0.501013986
1245	0.198507199
1246	2.883320482
1247	0.000000000
1250	0.402538789
1251	8.078782324
1252	0.418474161
1255	0.257879963
1256	0.000000000
1257	0.186748262
1258	0.231119291
1259	0.188995620
1260	0.000000000
1261	0.298018122
1262	1.507623739
1263	0.170045891
1264	0.241676425
1266	0.026650756
1267	0.448561934
1268	0.240030873
1270	0.539479829
1271	0.933201470
1273	1.043945608
1274	0.000000000
1275	0.164814866
1276	0.199964166
1277	0.645904442
1278	0.000000000
1280	0.527118627
1281	0.465509852
1282	0.335146681
1283	0.677153122
1284	0.000000000
1285	0.362466171
1286	0.200302941
1287	0.133500360
1288	0.434609711
1291	0.812606272
1292	0.222016690
1293	0.732083175
1294	0.084981794
1295	0.122839866
1296	0.000000000
1298	0.335799344
1300	0.225792539
1301	0.168446385
1302	0.000000000
1305	0.119055186
1306	0.064903411
1307	0.232065222
1308	0.000000000
1310	0.217014050
1313	0.154983352
1314	0.028406429
1316	0.246840039
1317	0.121362897
1318	0.395574814
1319	0.460724394
1320	0.000000000
1322	0.237014309
1323	0.951099731
1325	0.255684672
1328	0.459039667
1329	0.072691192
1331	0.220393178
1332	0.000000000
1333	0.080265969
1334	0.273961804
1335	0.176641683
1336	0.137935433
1337	0.203731582
1341	0.098090205
1342	0.547967801
1343	0.337461872
1345	0.084804151
1346	0.035431627
1347	0.185166747
1348	0.000000000
1349	0.058772699
1350	0.000000000
1351	0.384184334
1352	0.306262634
1354	0.427235566
1357	0.249545150
1358	1.001526754
1361	0.017676462
1362	0.000365591
1363	0.586732475
1365	0.131029002
1366	0.080764340
1367	0.059787765
1370	0.216653821
1372	0.001929848
1373	0.182997971
1377	0.380956595
1380	0.009846246
1382	0.272708573
1383	0.056307719
1385	0.125400793
1386	0.000000000
1389	0.127423072
1390	0.174217874
1393	0.127502082
1394	0.394103757
1395	0.000000000
1396	0.148601117
1397	5.576198045
1400	0.256940131
1401	0.140656250
1402	0.266338574
1403	0.437117587
1404	0.000000000
1405	0.364150668
1406	0.847807676
1407	0.045638083
1408	0.110021790
1409	0.011520695
1411	0.138223359
1412	3.423092695
1413	0.212602468
1415	0.355365844
1417	0.618913347
1418	0.655220133
1419	11.662949530
1420	0.336834936
1421	0.132095782
1423	0.174014108
1424	0.047230850
1425	0.325488978
1426	0.249793539
1427	0.972081970
1429	0.521281505
1430	0.017579447
1431	9.047852994
1432	0.615065926
1435	0.197452934
1436	0.213203974
1438	0.185775985
1439	1.281446423
1441	0.485735052
1442	0.402278573
1443	0.287475217
1444	0.373232090
1448	0.318595495
1449	0.230799397
1450	0.457140876
1453	0.179264754
1454	0.501967295
1455	0.327491277
1456	0.237900987
1457	0.144292151
1459	0.087366742
1460	0.125264483
1461	0.700958492
1462	0.346000793
1463	0.140957989
1465	1.886619471
1466	0.827372657
1467	0.235721128
1468	0.464221984
1469	0.560983413
1471	0.159143455
1472	0.657426385
1473	0.126691066
1474	0.181943572
1477	0.132909385
1478	0.271769931
1479	0.628165614
1480	0.151398285
1481	0.223921129
1483	0.238743097
1484	0.232572220
1485	0.096014607
1486	0.414849548
1487	0.111712564
1489	0.339359318
1490	0.704215567
1491	0.370034898
1492	0.637933483
1493	0.302727856
1495	0.000000000
1496	0.294741162
1497	0.153175188
1498	13.520838230
1499	0.058182311
1501	0.267667506
1502	0.419119593
1503	0.172716787
1504	0.114182846
1505	0.064290249
1507	0.401123712
1508	0.531877981
1509	0.448229500
1510	0.321243366
1511	0.249306759
1513	0.074794983
1514	0.306214369
1515	1.036335018
1516	0.416535988
1517	0.035367086
1519	0.663113173
1520	1.383400390
1521	1.399376159
1522	0.341802148
1526	1.232387812
1528	0.333721713
1529	0.000000000
1531	0.184518248
1532	0.572837213
1533	0.359103215
1535	0.020924345
1537	0.148670648
1538	0.627940752
1539	6.167196755
1540	0.161540018
1541	0.000000000
1543	0.238547013
1544	0.656259395
1545	0.196438446
1546	0.462205141
1548	0.000000000
1549	0.239099453
1550	0.656265735
1551	0.093125445
1552	0.299356952
1553	0.247790386
1554	0.059451781
1556	0.954016826
1557	0.102974331
1558	0.020068403
1559	0.000000000
1560	0.000000000
1561	0.318199308
1562	0.478085176
1563	0.411306506
1565	1.999210691
1566	0.000000000
1568	0.683560647
1569	0.104068175
1570	0.083075522
1571	1.318436277
1572	0.016118602
1573	1.053051957
1574	0.180080170
1575	0.187578690
1577	0.119822478
1579	0.480305268
1580	0.000000000
1581	0.444650409
1582	0.129141689
1583	0.298631235
1584	0.000000000
1585	0.666160216
1587	0.151907290
1588	0.144875530
1589	0.663116904
1590	0.000000000
1591	0.000000000
1592	0.449129236
1593	10.176920110
1595	0.653579746
1597	0.651359690
1600	0.000000000
1601	0.000000000
1602	0.000000000
1603	0.699461827
1604	0.640783614
1606	0.000000000
1608	0.000000000
1611	0.114205529
1612	0.314382143
1613	0.470286904
1614	0.000000000
1615	0.418259563
1617	0.050240030
1618	0.089806497
1619	0.101143263
1620	0.027786490
1621	0.292325452
1622	0.409293596
1623	0.219053768
1624	0.000660356
1625	0.190415745
1627	0.000000000
1628	0.000000000
1629	0.209909047
1631	0.109474016
1632	0.000000000
1633	0.096513710
1634	0.278860015
1636	0.404217793
1638	0.000000000
1639	0.114767633
1640	0.290539666
1641	0.299513459
1642	0.356603337
1643	0.147147954
1645	0.096397865
1646	1.351195715
1648	0.129242262
1649	2.492876194
1652	0.301981214
1653	2.895375733
1655	0.072026915
1656	0.002808205
1657	2.629522967
1659	0.285893636
1660	0.124457366
1661	0.000000000
1663	0.320450538
1664	0.299959747
1665	0.133997628
1666	0.147194174
1667	0.179227125
1668	0.000000000
1670	0.000000000
1672	0.112256279
1673	0.210839898
1674	0.000000000
1676	0.000000000
1677	0.040269096
1678	0.299824705
1679	0.123188321
1680	0.000000000
1681	0.134048521
1682	0.319177741
1683	0.095972716
1685	0.277465901
1686	0.000000000
1687	0.000000000
1688	0.836019890
1689	0.259414963
1690	0.311966009
1691	1.623159985
1692	0.000000000
1693	0.457119644
1694	1.109232104
1695	0.244062319
1696	0.127683700
1697	0.000000000
1698	0.033161799
1699	0.261106013
1700	0.154198738
1701	0.391468630
1702	0.415014807
1703	0.387260066
1705	0.382413719
1706	0.735444377
1707	0.232907593
1711	0.297358115
1712	0.069605350
1713	0.606702352
1714	0.385185031
1715	0.362180323
1717	0.088691682
1718	0.493744831
1719	0.306366294
1720	0.063169994
1721	0.105109713
1723	0.262338880
1724	1.167952339
1725	0.598973538
1726	0.229077147
1727	0.102546574
1729	0.318927876
1731	0.151454885
1732	0.347987695
1733	0.152137434
1735	0.593920022
1736	0.867739072
1737	0.289273160
1738	0.533359378
1739	1.109800249
1741	0.294729405
1742	0.504756847
1743	0.859755548
1744	0.149775091
1747	0.242302206
1748	0.313551422
1750	0.164210907
1751	0.153242317
1753	0.310214032
1755	0.250484458
1756	0.533960864
1757	3.305645698
1759	0.260526947
1760	0.875240301
1761	0.311501381
1765	0.179783320
1766	0.164115496
1767	0.294263805
1768	0.258756338
1769	6.420553244
1772	0.331753868
1773	0.201691320
1774	0.346084159
1775	1.087916833
1777	0.590300271
1778	0.329943675
1779	0.134402680
1781	1.860660240
1783	0.231533290
1784	0.917199378
1785	0.034659905
1786	1.260700261
1787	1.745419772
1789	0.600647192
1790	0.405926558
1791	0.343471039
1792	1.258477163
1795	0.425631377
1796	0.316593791
1797	0.088376810
1798	1.588428857
1801	0.031215430
1802	0.102811463
1803	50.319165810
1804	0.343543732
1807	0.406270833
1808	0.446850822
1809	0.566629340
1810	0.301790037
1811	0.000000000
1814	0.270443657
1815	0.534517406
1816	0.947718964
1817	0.064535740
1819	0.381412333
1820	0.174193519
1821	0.098721017
1822	0.405303593
1823	0.011288332
1825	0.015502823
1826	8.199953086
1827	0.168342805
1828	0.353778622
1832	0.675181730
1834	0.392113228
1836	0.000000000
1837	0.130185514
1838	1.245532307
1839	0.259315110
1840	0.056434306
1841	0.072462295
1842	0.000000000
1844	0.050084066
1845	0.023908691
1846	0.080147251
1847	0.118079230
1848	0.000000000
1849	0.146894316
1850	0.181983878
1852	0.060878981
1853	0.195918967
1854	0.000000000
1855	0.000000000
1856	0.117942985
1857	9.419230445
1859	0.050493942
1861	0.320616525
1862	0.659057425
1863	0.000000000
1865	0.242903231
1868	0.539041336
1869	0.144740012
1870	0.431474705
1871	0.525757092
1872	0.000000000
1874	0.000000000
1875	0.203117150
1876	0.259475164
1877	0.176727412
1878	0.040078534
1880	0.261677479
1881	0.128337750
1882	0.345606648
1883	0.256411597
1886	0.233127182
1887	0.208313794
1888	0.000000000
1889	0.266680790
1890	0.000000000
1891	0.182497502
1892	0.217135111
1893	0.086412139
1894	0.148670174
1895	0.271512191
1898	0.000000000
1899	0.280743913
1900	0.000000000
1901	0.752403509
1902	0.000000000
1903	0.175066207
1904	1.944251871
1906	0.916332083
1907	0.000000000
1909	0.132890328
1910	0.746719816
1911	0.360787511
1912	0.310479040
1913	0.091879524
1914	0.000000000
1915	0.150357265
1917	0.198297880
1918	0.156214430
1919	0.000000000
1921	0.102893227
1922	0.199264266
1923	0.020280733
1924	0.104767208
1925	0.120963212
1926	0.000000000
1927	0.667426206
1928	0.437375969
1929	0.111627606
1930	0.310413392
1933	0.125594461
1934	0.288533574
1935	0.318817837
1936	0.191629322
1937	0.000000000
1939	0.101948043
1940	0.530216602
1941	0.097002607
1942	0.103972467
1945	0.110469772
1946	0.446340104
1947	0.176530663
1948	0.000000000
1949	0.006584269
1953	0.279660190
1955	0.000000000
1957	0.089215216
1958	0.495290843
1959	0.177229331
1961	0.000000000
1963	0.269914118
1965	0.084362208
1966	0.265175590
1967	0.443989987
1968	0.026754407
1969	0.204894297
1970	0.202363975
1971	0.111772472
1972	0.331629577
1973	0.024476176
1975	1.192061353
1977	0.032859247
1978	0.159524819
1979	1.170607112
1980	0.000000000
1981	0.193980676
1982	0.619532182
1983	0.287280003
1985	0.000000000
1987	0.182378616
1988	0.446090813
1989	0.262284529
1993	0.071186942
1994	0.389609952
1995	0.896493392
1996	0.196072385
1999	0.387112945
2001	0.130667718
2002	0.511966419
2005	5.700427242
2006	0.312359122
2007	0.105735885
2008	0.520165516
2012	0.587944273
2014	0.586850397
2015	0.325194402
2017	0.137494775
2018	0.209404376
2019	0.242915194
2020	0.503053305
2021	0.137341164
2023	1.481912756
2024	0.205091894
2025	0.203002473
2026	0.693763835
2030	1.937971166
2031	0.151971726
2032	0.224862894
2035	0.094640312
2036	0.356833102
2037	0.444751283
2041	0.184302675
2042	0.302274265
2043	0.460454069
2044	0.398234052
2047	0.359950904
2048	0.084290939
2049	0.227562325
2050	0.235154341
2053	0.224455581
2054	0.261368350
2055	0.105999072
2056	0.262811883
2059	0.492750025
2061	0.775311642
2062	0.775892679
2065	1.539029053
2066	0.791398481
2067	0.252593866
2068	0.339655751
2071	0.509567467
2072	0.239704526
2073	0.248533803
2074	0.418307160
2077	0.370952754
2078	0.409174690
2079	0.325273351
2080	0.455292148
2083	0.281993152
2085	1.027056831
2086	0.081974288
2090	0.627705076
2091	0.345944856
2095	0.240677281
2096	0.205227178
2097	3.274433444
2098	0.241074183
2101	0.150879863
2102	0.459585558
2107	0.239218952
2109	0.354971583
2113	0.679160680
2114	0.384670872
2115	1.683958680
2116	0.181818822
2119	2.242927422
2121	0.055545137
2122	0.000000000
2123	0.000000000
2125	77.342297660
2127	0.034483404
2128	0.000000000
2129	0.000000000
2131	0.000000000
2133	0.015501070
2134	0.103274311
2135	0.000000000
2137	0.228430631
2139	0.099163802
2140	0.159264658
2141	0.000000000
2143	0.232989010
2144	0.673143466
2145	0.166036993
2146	0.041588174
2147	0.000000000
2149	0.299579628
2150	0.290756273
2151	1.253864657
2152	1.257979904
2155	0.149342219
2156	0.240708174
2157	0.190207740
2159	0.000000000
2161	2.387357447
2163	0.000000000
2164	0.137276630
2165	0.000000000
2167	0.962819883
2169	0.297461331
2170	0.405528959
2171	0.000000000
2173	0.235982833
2174	0.314695970
2175	0.210376848
2176	0.204514618
2177	0.000000000
2179	0.594298808
2180	0.607850213
2181	0.011424592
2183	0.000000000
2186	0.286478160
2187	0.674860457
2188	0.053110158
2191	0.326991048
2192	0.619085459
2194	0.258887115
2195	0.000000000
2198	0.723032999
2200	0.452222502
2201	0.030266814
2203	0.541604290
2204	0.119949725
2205	0.099388801
2206	0.163824229
2207	0.000000000
2210	0.181011923
2211	0.000000000
2212	0.264973250
2213	0.000000000
2215	0.507475017
2216	0.147050516
2218	0.586598410
2221	0.014477417
2223	0.000000000
2227	0.060392041
2228	0.204258197
2229	0.583557858
2230	0.199061129
2231	0.011293232
2233	0.307390541
2235	0.405982187
2236	0.443032686
2237	0.000000000
2239	0.240203174
2242	0.211433225
2243	0.000000000
2245	0.301724748
2246	1.630864663
2247	0.084687408
2248	0.314540892
2249	0.000000000
2251	0.173119402
2252	0.553748942
2253	0.088809236
2254	1.700770004
2255	0.000000000
2257	0.139671475
