Root.MES.1	Root.MES.2	Root.MES.3	Root.ATP.1	Root.ATP.2	Root.ATP.3	ATP.raw.pvals.present	ATP.fdr.pvals.present
259840_at	11.4013624436422	10.0487008180407	8.5892970959595	11.5982924708458	11.3669363800097	12.4646759717292	0.144842580773328	0.419769909626858
259841_at	12.4371455822297	12.4816051713411	12.1131021325087	12.7833683449057	12.8308350554029	12.6719012887	0.0536429895046542	0.317302433640989
259842_at	5.85935631976381	5.52013035489898	6.10556516821329	6.27365904027471	5.17596348681839	4.56867421030083	0.435401538124268	0.67651258957093
259843_at	3.49400162063001	5.11456759044441	5.63269332972409	3.4709959295571	5.44367351285021	5.07085164007713	0.927812701248554	0.969064870895165
259844_at	3.37634107049868	3.952871535385	4.49530144951909	1.67525129730175	3.45264095099553	1.47041637838178	0.0910845652753067	0.36031398075791
259845_at	7.3368321283043	7.00926560542527	7.55755001758413	6.86109727454696	7.56925293268858	6.83461274228381	0.507352734130985	0.725107510371415
259846_at	7.58005488420289	7.55820454534512	8.46263061778402	7.19808741294814	8.1979165457201	7.33561813182999	0.539231234770413	0.745672292519741
259847_at	10.6830592004108	10.5133622007724	10.5785499414664	10.6783424146866	10.0196799879417	10.2433411015729	0.285017440233329	0.55488299084798
259848_at	7.62672761567404	7.30035168172215	6.99590596549954	7.57912921307712	7.67155513374246	7.83900439126761	0.154383161816542	0.429703549911005
259849_at	7.84084016983173	7.75978147956199	8.13799857866196	7.99760508117527	8.05913121525897	8.33174488400196	0.233486200342758	0.510322171404462
259850_at	7.93184181793746	7.32497501566585	8.41707138325023	6.7313098840339	7.0031724363363	7.45003487774769	0.104077290096488	0.37451008859045
259851_at	6.93975412688532	6.71152831451562	6.65817002238093	3.33394657616075	5.79870390506158	5.23700896906333	0.115542285332027	0.386572131138381
259852_at	6.23034443727591	5.76944889739973	5.55077735338476	6.34810758157686	7.01424381195886	6.50238266754606	0.0531882646467157	0.317022716898999
259853_at	8.34838295496952	8.20500780116952	8.3191585975432	7.21614705397298	7.67626163742091	7.38604261162215	0.0158984172927754	0.273344360872482
259854_at	8.15949966129709	8.48659310189761	8.75600389241636	7.22638659806998	7.92111309552667	7.42530251774634	0.0260893004713611	0.289172762629658
259855_at	0.977544047785262	-0.443681416091774	0.648987643601388	-1.17979986688558	-0.641692231993132	0.865957036847199	0.400318951993743	0.648574138431513
259856_at	10.1158731147392	10.3260807229546	10.3040615252537	10.1811342017172	10.3470843748367	10.345449345146	0.649367388402643	0.818617781002779
259857_at	6.266728398501	6.2796883060473	6.50567110122767	6.21332371152751	6.44011405235648	5.64589200721012	0.40268227639595	0.650392662324067
259858_at	6.66863545908936	6.3125891459671	6.56611888574171	6.74433046866009	6.4589257144537	6.42480296413899	0.863227377971718	0.938031370184121
259859_at	11.0978386100681	10.59132718205	10.8926858484623	11.0035089025564	10.7656375391558	10.7347562865763	0.887554713862735	0.949227448575065
259860_at	7.66616037108934	7.56733480365666	7.55151718673646	8.66563060807631	7.39867840486679	8.52089249036189	0.272174328107426	0.544344033500896
259861_at	8.83661082729159	8.74738537256995	8.82683877071841	8.31628174890661	8.6345470132524	8.69736268303338	0.157837360334336	0.433610765895002
259862_at	7.98028294822605	8.08546973361948	8.17399524057436	7.75115016043694	8.34627520696642	7.74898256374428	0.582490923879889	0.772693386436497
259863_at	8.88201224794718	8.98785530089851	9.19985567993421	8.34972609949713	8.60374590696328	8.38097920181286	0.00983460718941365	0.259942976531138
259864_at	10.4968875028024	10.2025043363515	10.43097919579	11.0889187392761	10.7037419182134	10.9087900351399	0.0231388227970566	0.284379373237175
259865_at	10.2013769236961	10.200471657748	10.384873386881	9.94598115066069	10.7987194632979	10.345251569701	0.725192261390986	0.862037390292793
259866_at	10.9633644004966	11.2217213434501	11.0360073010322	11.7206561435699	11.3235682882591	11.5407549499105	0.0368796159789417	0.300924384741777
259867_at	4.7096875628627	4.66985693801621	4.32706467322092	4.67443811173555	5.05903612292323	5.43606570978748	0.144064341113045	0.418887550030244
259868_at	9.16931725030969	9.14013589122108	9.21454435986759	8.57805520848895	8.80314389296842	8.60849660871628	0.0125814298421197	0.267975504480781
259869_at	3.90632528743679	-0.596273056189031	1.91101903078183	3.69297702085167	3.10563521432814	4.79794006132168	0.239390800905875	0.515823178600323
259870_at	4.25695144434071	3.70283123767731	3.86107264324523	0.495773514674447	3.69524562914003	3.03159275107687	0.254657116176523	0.529147192781938
259871_at	6.47596750918689	6.46408096491301	5.93091963518712	5.42177018244071	6.21776568495558	5.83262334696354	0.189351391776334	0.467132300066858
259872_at	9.605219232847	9.0631430529579	9.5246344643524	9.12957878386592	9.27974643271369	9.03025949716079	0.273993398803666	0.546167038950592
259873_s_at	3.93323031615124	5.41631706476879	4.72453962431317	4.88218114570828	4.43122805915816	3.91976114984122	0.616861352878265	0.797087068771209
259874_at	7.63103682987704	7.49948053407876	8.04863598805429	7.26473837191183	7.68972899564459	7.30237688117712	0.227011558150001	0.503870501795937
259875_s_at	12.0805463124896	12.361093971594	12.0657878237557	12.4410604597322	12.1497557627077	12.0358081302617	0.810026956357877	0.911551260516555
259876_at	8.63807260651996	8.56681343860698	8.58150360862617	9.06740987312344	8.64214375081011	8.77764547497898	0.200707821874682	0.477835864415145
259877_at	8.12795208357801	8.20229313632056	7.6731704941278	7.91474214647298	7.88622351563648	7.62031462725959	0.378963129403242	0.632387106903948
259878_at	11.2068483183848	11.2841696706297	11.3257331533814	10.5768042556988	10.617052892647	10.6955614470819	0.000199942970081102	0.25449497298434
259879_at	11.3866040436719	11.7341730354222	11.8390437070894	12.1704588668927	11.8797688038958	11.7569732405314	0.1996779872533	0.476777440515835
259880_at	8.16916107027048	8.33367684042389	7.96976140998965	10.2741241449287	8.5363714533674	9.72790913461717	0.112962708530337	0.38334403955332
259881_at	5.43336302592742	5.79079621829952	6.27099700490546	6.97433915936908	6.20510382032011	5.81604995198446	0.304013686754842	0.572360064930644
259882_at	9.84729180786587	9.90393957679329	9.67766825633704	10.0710700391898	9.78240608338456	10.2502036996265	0.238035391727285	0.5143415666765
259883_at	9.52710956729474	9.30762574199876	9.31050832986817	8.71216268137142	9.11038469307977	8.93889364014554	0.0359929282867844	0.299251532421561
259884_at	8.10801196267234	8.11258659135912	8.22211592382405	7.96599189712344	8.30325512565943	8.12677682915449	0.892275145205542	0.951365286507238
259885_at	7.99017600459911	8.30010124656618	8.11021954184776	7.3359075690063	7.86693154050205	7.51727314106954	0.0483636915968493	0.311215341022337
259886_at	2.66897901459079	-0.139862129784958	0.571419061546192	0.693313107001357	0.569102786202573	0.330487058105582	0.612586413965229	0.794467597370189
259887_at	8.93371308234473	8.60217893204203	8.36260357707698	8.50829124253166	8.83312828637209	8.61011645428957	0.931857964212009	0.970844987835751
259888_at	6.81836062685875	7.26378119900894	7.08969472309857	6.86098894350769	6.74236592592015	6.1512557554155	0.153950680288586	0.429455696952837
259889_at	8.55616762092992	8.65027595275073	8.88001608757249	9.14152150215044	8.4473909238273	8.46582131672601	0.968927024320718	0.985386126209621
259890_at	10.4976833958701	10.6013500699102	10.6013927140047	10.7829964635762	10.7651879882168	10.6020035845584	0.10428785001276	0.374792163036247
259891_at	9.02271400144166	8.67948282753805	8.81020216086751	8.18704136415738	8.20879800455087	8.33502249049933	0.0147112440342689	0.271211059742716
259892_at	10.9837422477399	11.1241612010105	10.0419873377465	12.902321308258	11.5038445793894	12.9517437237133	0.0464089620493666	0.310495095786921
259893_at	1.94822715436891	4.22545989046404	2.22208145120363	4.07363919526264	0.689880576072616	1.81834199570783	0.650319407451115	0.818957968528678
259894_at	7.86412152700011	8.2070906228618	7.97043815356793	8.02844048230305	8.35406655224089	7.9454662790548	0.585774666131008	0.774625783201825
259895_at	7.56976959155927	7.6872081965761	7.79405955355975	7.66996311351747	7.69541897521213	7.61494046285555	0.758970176090444	0.882055827004791
259896_at	10.2043671495751	10.754064530122	10.1691419472401	12.0620572739106	10.7616945941183	11.5503287832191	0.084917938595754	0.354303672831379
259897_at	5.6283362339243	5.7336499467322	5.28365741933651	4.71466193494078	4.73852639058352	4.65832769101459	0.0221952198505966	0.283197969079879
259898_at	5.60765922050838	5.39031874628176	5.89137337022166	5.47106280844518	5.32147349845742	5.68180817780005	0.486316747821352	0.711447217663228
259899_at	5.57462914370436	5.11316510108858	5.90894245933721	5.41787923029763	6.0950219390012	5.5073172520036	0.676058545181911	0.83423832380846
259900_at	7.27086389127582	7.67020458097152	7.51062047924422	7.277270529654	7.76667104428938	6.62690209760496	0.520933402652972	0.733940142959498
259901_at	4.53839901398605	5.0440826191319	5.34632647850921	5.20719081368515	5.73471938196106	5.12664831002254	0.281141237307949	0.55180496256701
259902_at	5.93619773098168	6.13829545415309	6.43260251062698	5.77777473809051	5.9457709379194	5.79525805008138	0.137712546555329	0.412023001490224
259903_at	7.78551366660407	7.49485300186418	7.47204465050895	6.85904186911666	6.66199188258894	6.76125352185524	0.00484255542061434	0.25449497298434
259904_at	5.41905401529402	5.00848681649079	5.66687592067624	5.14813933217616	5.11380611919152	4.85155439738658	0.226370458737836	0.503168014403629
259905_s_at	4.56798868018605	5.05977657108672	3.28951300928566	1.44216626555434	3.68649190363576	4.77047046876632	0.431321071181689	0.673449500569894
259906_at	4.82626576797402	4.42545324154468	5.34278855044971	4.98058344362796	5.28073857182737	5.62594488355535	0.262317247570675	0.535049308511767
259907_at	7.97773802124506	7.58468252405572	8.12906007233611	7.09646986174453	7.57041073822212	7.0714386266966	0.0470104885001172	0.311215341022337
259908_at	8.70977756337793	8.63070178987982	8.86319715020331	8.31746657904269	8.29524641632881	8.14495030673054	0.00604048384423168	0.25449497298434
259909_at	7.84460356413066	7.90514544834491	7.8984342734424	9.39271741223723	8.87803040042253	9.10772768713705	0.0129326582003077	0.269240720243737
259910_at	9.1701781257829	9.10650793462091	9.61412756689222	8.83806773210097	9.84938556744134	9.26409099441041	0.955351736991447	0.98037373553304
259911_at	12.7710859394916	12.4469367900555	12.5815825779671	12.7737404910682	12.6264967697583	13.0628450052307	0.242520874001399	0.518190889287142
259912_at	6.46082721913764	6.16897102137981	6.42404053151209	6.04369143645604	6.02261155761502	6.13040920910552	0.0759039592802939	0.343255747513687
259913_at	7.70038658108088	7.829476656689	8.11454854503828	7.92953184956844	8.33714555043348	7.55456857483391	0.832965731786947	0.923474298417826
259914_at	5.49993151302781	5.8000766120464	5.05369543694813	7.6109754526288	6.00871936994596	7.03516484242115	0.0742286795372381	0.342398391752914
259915_at	9.02475038216481	8.62739085026522	8.75361816122595	8.54071178475064	8.83843049096898	8.40183048319954	0.29831671582859	0.567701733839151
259916_at	4.00519387112022	4.06969671849674	2.78590153068446	0.952843551431283	4.22068049058969	4.45524463810278	0.759492869397525	0.882412466033052
259917_at	0.418387203123054	3.46206035168367	2.81637404583737	-0.184992555385675	2.41977250873362	1.77470090857591	0.502169725888819	0.721647608758801
259918_at	0.516695900156294	1.18305429381304	-0.522082981616929	-0.131563082210577	-0.769649100348867	-0.668501566310459	0.198000582483876	0.475359781755312
259919_at	6.0897224364047	6.67559267006293	6.59969603524883	6.2340083004715	6.46744180602502	6.01343971760512	0.397027987979994	0.645949244352615
259920_at	9.99137979705131	9.86840691105562	9.98681759509015	9.80007934309625	9.98168691336502	9.99378950031329	0.768957550767302	0.886859767582511
259921_at	8.14147801082854	7.92001843807093	8.48187321845818	7.94845655259879	8.90411346590589	8.10472797989446	0.709620165184288	0.853719350077156
259922_at	9.94015741680967	9.96262750476092	10.2539981739427	10.0685773045528	10.3321882123748	10.2612311642657	0.262931595475488	0.535823254962556
259923_at	0.870404861440295	0.490207356632145	3.95597142416362	4.89584744101085	1.1033008674849	1.69999335004627	0.64769241039832	0.817183687216421
259924_at	8.44058694200754	8.54719745650873	8.4765393078048	8.23533058156874	8.26005278774508	8.24939414184607	0.0131696758486155	0.269901443043055
259925_at	2.57221176181901	2.04448000366219	4.33508533013679	5.24886315676756	4.25619764104795	5.46856733052512	0.0819047745745736	0.351108420982151
259926_at	5.06420743134522	5.70372476250437	5.80101608589732	5.38436194449216	4.82655230898755	5.35962047279787	0.324306390230309	0.588738772159691
259927_at	6.34095653349596	5.47253047426658	5.81894129413497	7.45875428097038	7.4614625712794	7.97998465804277	0.00657719940887523	0.256635211975216
259928_at	6.04257386678663	6.38598957254653	5.97168859440565	5.97094301601791	5.79568474187407	5.41340830076993	0.12712304965925	0.399624691665861
259929_at	6.06142061337302	6.18195288378975	3.81314428028071	5.51276863107455	5.30174604401095	5.96730990644572	0.786793426942483	0.897873631613072
259930_at	5.57043694270977	5.98314365655673	5.99520253969835	5.04180127916461	5.79177747367192	5.991835971639	0.509228182684851	0.726627579117887
259931_at	2.98715387074878	2.35040574542034	1.80724728409295	1.79491549715262	1.42140103177802	2.65872714774274	0.445605320783943	0.683701070493181
259932_at	12.2915250847603	12.3886140417675	12.3428095382319	12.1598845474107	12.2501072519657	12.1419569284254	0.0240357599563806	0.285626780706992
259933_at	8.43320232870612	8.2456935517389	8.37610388598963	8.40550663010919	8.37563635071411	8.51432631545934	0.318347484997561	0.584045505040494
259934_at	6.74248532572216	6.7004818719775	7.33469472341145	7.31022631931117	6.79285334323965	6.7073298650792	0.970594410347444	0.986020988377553
259935_at	2.40508541696729	1.75297100895644	4.4889627770999	3.29454180256655	3.66395309575155	4.6163299595101	0.367301293759301	0.623641763885181
259936_at	8.9933777447152	9.21109938289498	9.11766472041124	8.26606049680427	8.46351901977639	7.99409430809867	0.0121988510071501	0.267975504480781
259937_s_at	7.24068881940743	8.00749822911392	7.31590507099258	7.89896041919958	7.47528769505045	6.94940577071825	0.838133387056477	0.92541368555047
259938_at	7.78115475575253	7.71789340576718	8.17057772370381	7.874234939291	8.11876329598994	8.22461110036871	0.361620753965558	0.618472624874738
259939_s_at	8.08225794712061	7.69531461050689	7.64458783123512	7.31589185170037	7.41010398907525	6.88499786987889	0.0482483865252977	0.311215341022337
259940_at	2.95611168875287	3.70642508721256	2.48081264171198	2.3059891609464	-0.0821326020137371	3.93585300847369	0.488772352205762	0.713164290527309
259941_s_at	5.67613734159067	1.23681684540915	2.23045891068332	4.14720194320757	4.95526758805547	1.30088763106408	0.821836187325145	0.917646839001897
259942_at	10.1311635677684	9.99527385559759	10.0666584688252	10.069400984199	9.68334520462053	9.86050118630653	0.21900648997835	0.495608984179198
259943_at	6.64033081950465	7.11980447022451	6.94629061102401	7.96354006790546	7.58070261915934	8.22739194188756	0.014287951017692	0.270931846823136
259944_at	2.71967486706221	1.71142090457684	3.75139077930439	1.69255271965654	1.73649679180002	1.31768003573376	0.186415709108775	0.464207677376765
259945_at	6.29696992827928	5.44552842959081	5.95325175218026	6.25241110663311	5.56871447073341	5.73893621210885	0.895149446339184	0.952926628599281
259946_at	1.39270922656197	2.58631708782709	3.80903708024055	1.58867566449791	4.74946444825168	3.47936004872891	0.591098980434976	0.778690042481908
259947_at	7.91172468762866	7.54583706203872	7.45337564288697	6.72127959836373	6.63159684985978	6.43671368801618	0.00596645269255381	0.25449497298434
259948_at	8.44128014851143	8.2457090994775	8.55640445304002	8.31463572191172	8.59884190116834	8.43231729929082	0.794549772060928	0.902460136373415
259949_at	5.00807133005289	4.95453566499834	4.20193059471344	4.27861786274807	4.03565653527296	-0.287460545463352	0.300589182745279	0.569708289025328
259950_at	8.7517890372692	8.79693257372453	8.72279288910847	8.36896238911906	8.65084999207752	8.43777432044904	0.0774127675810088	0.345125979123041
259951_at	2.36543299365814	4.49372107173552	2.42824816512365	2.36785807366235	3.19375958885989	4.02275021243969	0.913280200776821	0.962549099154177
259952_at	8.07811383787457	8.20385723384768	7.17360883642892	7.78132925611552	8.55343778638741	8.06377353271967	0.47594815082469	0.70328633885198
259953_at	4.11956703012035	3.83951296629249	2.43998194984155	4.02986614501049	0.615198641824081	2.90018492825725	0.461992780970189	0.694352464992281
259954_at	9.16289643847174	9.14118789393462	9.05027414310501	8.74611510603281	9.08916756111976	8.96362990811621	0.198371524871996	0.47564958292129
259955_s_at	9.69365867117811	10.0145221290933	9.92108000230553	10.49584350868	9.91319464290691	10.3083903658537	0.158220425977855	0.434140252201957
259956_at	4.5914812678961	4.45197014947522	3.30660409121166	3.97749158977253	4.1198631243271	1.87324442612244	0.40813392521511	0.655508719487161
259957_at	7.80228270996134	8.0815756362836	7.90183248180047	7.76606088933647	7.67443025349728	7.562542457492	0.0667378334536369	0.334525103717381
259958_at	9.46333980659979	9.58931591086003	9.47411559387665	9.16520411966734	9.46365133794744	9.57266846401932	0.472999867144661	0.700956793761027
259959_at	7.96865545170382	7.80672108224807	7.75753351655111	7.20343395902004	7.68625574770021	7.45695731130023	0.0877196526732551	0.357940121194445
259960_at	6.77089327443909	6.75253765236061	6.33067252122709	6.29317243321105	6.18637191083736	5.50104969938356	0.111829906143475	0.382320167735713
259961_at	5.62870646671088	5.35079353894779	4.30999759303463	4.53532528857153	4.27655647102251	4.47379497231079	0.235222188892642	0.512211754524215
259962_at	4.07024469821332	3.89867474829551	3.04366067772934	0.689831688327304	2.16921616277759	1.32525295420477	0.0154248813959392	0.273344360872482
259963_at	6.38909275604445	6.07339313861235	5.63378928607525	5.68748316678208	5.19288125283647	5.26077115952214	0.0790872690379802	0.347560225174598
259964_at	8.38646776833631	8.38945154967571	7.9496814469086	7.45727353831668	7.16337966038589	7.36987111509514	0.0102147107972182	0.259942976531138
259965_at	10.0482733265147	10.4032507344809	10.276463170823	11.4553517792291	10.5122880594116	10.6696122871314	0.150116161344846	0.425285564683591
259966_at	8.39230501647208	8.67232305070951	8.47241467774221	7.82985228755407	7.66561050590565	7.51708561781968	0.00243502171189661	0.25449497298434
259967_at	8.40384642706726	8.526722391353	8.76876312101666	8.39747532373355	8.29443980202238	8.33533995959808	0.16437683661798	0.440902592104435
259968_at	4.82607345707737	3.86978618670351	5.15635722530652	2.48659542127983	3.34613739914104	4.44740337241081	0.167325881328426	0.444874315203325
259969_at	10.3222730471591	10.3711014545872	10.0658454658234	9.82609859764028	9.63618226371757	9.65531156293108	0.0123042737472668	0.267975504480781
259970_at	6.16691816342883	6.93300419080522	6.25269923246191	7.88271408950312	6.88627559813738	7.62302051675356	0.0603600660844627	0.327245589363196
259971_at	7.50610756113776	7.35368999003303	7.36421012646358	6.90256046565553	7.17804664725163	7.05298984293435	0.0250193997874958	0.288808825500389
259972_at	4.00899588491667	4.38055385408909	4.04344531472632	2.341949547183	2.70864369872767	3.49480054525401	0.0499454177911972	0.312218876909603
259973_at	5.92228846528191	5.6777808867709	6.29264995085717	5.63228082168639	5.88245188210668	6.01417203588072	0.601580315975632	0.786814621984184
259974_at	3.28758732896409	2.22623613782866	4.99994452871225	4.35032591945386	4.80014875337744	3.96908261733113	0.396997746389467	0.645949244352615
259975_at	6.45420630048892	6.2931678267907	5.60506968765535	6.15652317434479	5.77707809262192	5.81696409547673	0.537647202714513	0.744627300706243
259976_at	9.76110805439068	9.33061186313162	9.39549830740944	9.34915455465958	9.47926367258195	9.12297074829894	0.355252448601167	0.612754411664803
259977_at	9.70407001528515	10.2074557681576	10.2676487776529	9.70858718103505	9.77944263841582	9.77369811617942	0.227709140324141	0.504526407572962
259978_at	8.67690870117229	8.72037065175862	8.8400400164541	8.02606725512194	7.9466940736209	8.03803901413867	0.000649055531301226	0.25449497298434
259979_at	11.6217911573098	11.494808657847	11.7554330513176	12.31696552273	11.9461023170347	12.1198907916897	0.0224485349930261	0.283662764885384
259980_at	10.9219126572345	10.8031922662088	10.2964504790739	11.0423629686706	10.7460115543892	10.9420125691526	0.349103044108363	0.607936505687849
259981_at	8.31870145025074	8.97281279556769	8.32311581926307	10.5216443200804	9.29639179425304	10.1272138992799	0.0363280708870806	0.299257239774037
259982_at	10.1804243660776	10.619053309351	10.9314233896263	9.26306472888734	10.411513884596	9.79444404518468	0.141522642044206	0.416533092261722
259983_at	12.1580060529886	12.1010810966186	12.1212446879284	11.6910507952625	11.8054934265562	11.6904619640732	0.00355675185238089	0.25449497298434
259984_at	9.79404534601798	9.96629056077101	9.87393196577931	9.48298474764977	9.65690653510492	9.25364108892535	0.0547164278864513	0.318821056988199
259985_at	4.65705575556269	4.83114207528145	4.3176402882358	1.08530020875854	4.28647172728057	1.95482946325522	0.149220286617594	0.424033230066938
259986_at	5.15325275311337	4.9556490081845	2.04506274439516	4.53890719777944	4.45081866852657	4.87481178223645	0.62861038909354	0.804003755479626
259987_at	8.17188214715817	8.5211130561228	8.66020014255376	7.32628149118433	8.81043781297038	8.06804391122738	0.471931028652202	0.700128181740489
259988_at	3.07783359543515	-1.6369129004026	1.66479096350403	1.29786777414389	-2.06100279166919	-1.63955222729525	0.357687757812754	0.614749219228028
259989_at	1.193240684989	3.95308389887008	3.68294349056217	0.595258468550323	4.36899974355925	4.32838114525687	0.924914735363239	0.967633129093955
259990_s_at	8.49888446878844	8.77979136606831	9.11733694558084	8.23009759393047	8.41972967325261	7.68673478818777	0.0750885297594672	0.343142740757656
259991_at	5.25856257838102	4.56934696752015	3.70246792045957	4.43049537219579	5.2320526363246	3.02386388233922	0.74080268776908	0.870746640627265
259992_at	7.46074705478777	7.28798873760708	7.46601137631273	7.50599879002457	7.57786156998384	7.40653733641647	0.298824887775504	0.568300457742142
259993_at	7.65465523574219	7.78527862810795	7.43948025458136	7.69529866268099	8.09603937412602	7.91963256266287	0.146952757287714	0.422324857469164
259994_at	7.0972336173861	6.69040451671213	6.57768434403431	6.74168231114223	6.74186616146744	6.34369802233617	0.434753581663578	0.676142026975876
259995_at	8.90024990191581	8.80867205174992	8.63135949217834	8.24856217217636	8.32558950780723	8.20422569637202	0.0114446538418193	0.26639400019202
259996_at	9.70879026254723	10.2226733966666	9.94328949309111	11.2686633885738	10.8209675770866	11.4437638137758	0.00773098398863556	0.256635211975216
259997_at	8.56673729944894	7.93658834996048	8.26570576791047	8.33109218953984	8.93845195539825	8.74228645423156	0.179894096400775	0.456522119594231
259998_at	6.05047605131106	5.58146922737113	5.94639053989559	5.30304217193967	5.98900932834511	6.01944835613777	0.764747657512745	0.884877274948353
259999_at	7.18882882583261	6.74586701833103	7.49690184408348	7.62745189197484	7.23897749699325	7.61678566296378	0.253330038661322	0.528144722378603
260000_at	7.67192600786915	7.80784058597039	7.63061775933819	6.5133146112442	7.19618281202836	6.44482087756017	0.0485472892898083	0.31125159595069
260001_at	4.66055030437609	3.47424968005206	3.2724916071457	3.57293910026047	3.43756454551338	3.98556374610763	0.789606853250677	0.899781801601036
260002_at	9.48210741534194	9.50346669867128	9.76883573219679	9.68818047762878	10.0274047942553	9.56925350470974	0.353098290881722	0.611415168527448
260003_at	9.5658964438376	9.54911763685092	9.75205254012613	9.42942734566864	9.78894614301304	9.45745675170164	0.661886712339613	0.826079259657738
260004_at	5.17988403838265	5.45036359233633	3.86687547210257	7.57289928605598	6.88220877019111	5.975165246539	0.0426402993934781	0.30582621313652
260005_at	8.98785148770723	8.84437907505586	9.30727195527665	9.17687095956964	9.12844853599401	8.71467777457666	0.852293665673318	0.931588346630086
260006_at	10.1003090579867	10.1067602654309	10.3368472695465	10.2059719376023	10.4978087102777	10.343689365254	0.217645114243874	0.494027769519631
260007_at	10.6969919508475	10.870427741277	10.7329417634484	10.1681262346564	10.6258688469994	10.2373050897042	0.083037440288741	0.352060225462116
260008_at	9.54420930321355	9.3457000985376	9.52988230716831	9.30704341220853	9.4754793173488	9.52713240921276	0.710861815401523	0.854577738447809
260009_at	7.7828235337069	7.84892496478125	7.79037734800874	7.48545971652275	7.72968099533389	7.79859345109587	0.286331208635883	0.556274156288603
260010_at	7.41888544674276	7.10585327019436	6.9679880812883	6.94252753233285	7.55260084698926	7.26073232603803	0.713094591212835	0.85553123593866
260011_at	6.36116293045231	6.33315658261494	5.96785034958014	7.42244632539454	7.36905300887837	6.92110583449509	0.00848537844122201	0.259942976531138
260012_at	4.32704764011144	5.20440597215364	4.79530303753917	7.04469574801163	5.57678437025944	5.84459984992632	0.0722023903837696	0.34072247747231
260013_at	2.12578596241565	-0.37630448427533	0.335655604086942	3.5553311916112	0.246556524696936	0.409513402857373	0.620315478795223	0.798678938322366
260014_at	10.5133117881918	10.7538472652681	10.2025298531403	12.9135055806026	11.7343307962862	12.6522720743652	0.0189786799145719	0.278038038725099
260015_at	8.24357145946188	8.78783794945048	8.61865874483133	7.66512501454879	9.235289534547	8.58926437447579	0.920188876762056	0.965700863995514
260016_at	3.23803700748628	3.50728755016457	-0.920048886223009	1.30102976517734	0.103888035326841	0.405080235141798	0.451286110817857	0.687508115402947
260017_at	4.78714066764201	4.74812032358976	5.24069652457613	4.3098544765721	1.86144491775177	4.76560360310791	0.290322275839387	0.559807090280495
260018_at	1.64049295245364	0.0894270304499405	2.0628853480151	1.32042376760248	2.70893466805932	1.39555761600506	0.511527955923622	0.727383122911154
260019_at	0.0400786748744461	0.687836982899341	0.841650219066664	3.48982376554839	1.18185625665356	-0.549785147854661	0.545265602989246	0.749428079307345
260020_at	9.61801830582139	9.67849835796963	9.89664784026457	9.70270121682887	9.48329941457928	9.05665037060108	0.231984446915606	0.508559849509368
260021_at	6.0558489059012	5.89641335987301	5.16247756889818	5.82577855915671	5.9314251108524	5.82202857779014	0.631285411677537	0.805933857970819
260022_at	5.02903357281516	4.80664432223173	4.21666833174563	3.73639473151274	4.16943451257044	5.11023742487837	0.513617715541818	0.729141496536844
260023_at	7.65976171169887	7.41094410122453	7.04994728424745	6.94218654784983	6.97398838199255	7.65986757105145	0.572051243158839	0.765981148016033
260024_at	6.52182059907125	6.43135240732036	6.51905685269044	6.21693219768134	6.58529427739316	5.86559249676934	0.325369043653527	0.589629608781835
260025_at	10.0946190402481	9.87437421281894	10.0997441865185	10.0868036901277	9.8476581309054	9.65485742265728	0.346114591652261	0.605457644071251
260026_at	11.2239070869681	11.5054425925956	11.6502896611412	11.4253794580895	11.9971594040101	11.8892801354463	0.229934497923117	0.506526191364985
260027_at	8.25956718598539	8.06926443881128	8.53489828289066	7.68006145979843	8.44251666774905	8.1584935307518	0.50521686156355	0.723864784898987
260028_at	8.42694879084993	8.44113902446719	8.81547070480013	8.16539911591593	8.11815078278124	8.29056271128701	0.0851828509482252	0.354427112527151
260029_at	8.75154757639224	8.41091947303257	8.55124149153336	8.34110159045141	8.57625430232705	8.71685562947829	0.866327443742922	0.939271044102702
260030_at	8.41552959741278	8.22608094986462	8.89351349955853	8.06048971425546	9.22830230033888	8.78852536729628	0.675804487544895	0.834195592883763
260031_at	8.79716733720425	8.54329131979152	8.5165799828735	8.06068795895034	8.28135412553225	7.61015977679102	0.0668379332339064	0.334525103717381
260032_at	4.64011047236719	4.07976696749886	3.51213880966917	3.40408495467366	4.1944826466944	3.77270548528554	0.514882243853082	0.729832462235198
260033_at	8.28221628963405	8.10181456536923	8.28979613286508	8.14224710899624	8.38713381994506	8.06224678343777	0.826101769967498	0.919907311704678
260034_at	7.99546835812053	7.91924920674278	8.59867114144087	8.29088017783098	7.9841283745939	7.67503422252192	0.538882528613437	0.745545227347049
260035_at	8.27935651946943	8.41798738044518	8.02547982520675	7.43593849429318	8.41580431224581	7.56107477635457	0.290450860982447	0.559807090280495
260036_at	8.50146082222528	8.50187468018853	8.04228911197328	8.770439902329	8.43765800328899	8.78093907251504	0.17974719088665	0.456439467313413
260037_at	11.4950271552782	11.4851174538006	11.233970791681	12.0100281755119	11.909603192675	12.1440568872422	0.0056027264255331	0.25449497298434
260038_at	0.298266415142469	0.516141149364815	3.49239091672479	3.02072194833439	-1.48510929492718	-0.0401431270483059	0.608671257444194	0.79177595564882
260039_at	7.3661009192406	7.1628904678121	7.16182730645746	6.56600437516743	6.52911869786644	6.66864281607358	0.00272365257698054	0.25449497298434
